preset,variant,active_experts,tokens_per_expert,total_routed_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype,routed_token_experts,main_gemm_macs,gateup_duquant_transform_macs,common_down_duquant_transform_macs,ose_branch_macs,total_online_macs_current_layout,total_online_ops_mac2_current_layout,effective_tops_mac2_current_layout,compact_ours_total_macs_if_split_main_columns,duplicate_ose_extra_macs_current_layout,duquant_unique_overhead_macs_per_routed_token,ose_unique_overhead_macs_per_routed_token,unique_overhead_reduction_duquant_vs_ose,estimated_kernel_launches,main_qparam_groups_per_expert,main_qparam_groups_active_experts,main_qparam_groups_all_model_experts,main_qparam_bytes_active_experts,main_qparam_bytes_all_model_experts,main_qparam_reduction_vs_per_channel,main_int8_weight_bytes_per_expert,ose_duplicate_int8_weight_bytes_per_expert_current_layout,ose_duplicate_weight_overhead_ratio_current_layout
olmoe,ours_ose_w8a8,16,32,512,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.744336,0.743040,0.749044,0.004149,1.138992,0.858863,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3422552064,6845104128,9.196256,3355443200,67108864,524288,131072,4.000000,10,64,1024,4096,4096,16384,64.000000,6291456,131072,0.020833
olmoe,duquant_once,64,1,64,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.894158,0.894138,0.894418,0.029938,1.000000,0.943253,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,452984832,905969664,1.013210,419430400,0,524288,131072,4.000000,12,64,4096,4096,16384,16384,64.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,1,64,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.843417,0.843394,0.843473,0.006575,1.060161,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,419430400,838860800,0.994598,419430400,0,524288,131072,4.000000,9,64,4096,4096,16384,16384,64.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,1,64,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.868409,0.868234,0.868482,0.000222,1.029651,0.971221,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,427819008,855638016,0.985294,419430400,8388608,524288,131072,4.000000,10,64,4096,4096,16384,16384,64.000000,6291456,131072,0.020833
olmoe,duquant_once,64,2,128,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.901487,0.901422,0.901606,0.028055,1.000000,0.942960,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,905969664,1811939328,2.009945,838860800,0,524288,131072,4.000000,12,64,4096,4096,16384,16384,64.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,2,128,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.850066,0.848772,0.850620,0.000982,1.060491,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,838860800,1677721600,1.973637,838860800,0,524288,131072,4.000000,9,64,4096,4096,16384,16384,64.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,2,128,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.874394,0.874043,0.875695,0.030728,1.030985,0.972177,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,855638016,1711276032,1.957099,838860800,16777216,524288,131072,4.000000,10,64,4096,4096,16384,16384,64.000000,6291456,131072,0.020833
olmoe,duquant_once,64,4,256,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.916337,0.916298,0.916388,0.000702,1.000000,0.938383,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1811939328,3623878656,3.954744,1677721600,0,524288,131072,4.000000,12,64,4096,4096,16384,16384,64.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,4,256,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.859875,0.859720,0.860571,0.000778,1.065663,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1677721600,3355443200,3.902245,1677721600,0,524288,131072,4.000000,9,64,4096,4096,16384,16384,64.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,4,256,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.886438,0.886432,0.888217,0.001017,1.033729,0.970034,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1711276032,3422552064,3.861017,1677721600,33554432,524288,131072,4.000000,10,64,4096,4096,16384,16384,64.000000,6291456,131072,0.020833
olmoe,duquant_once,64,8,512,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.940692,0.940485,0.940738,0.000185,1.000000,0.935117,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3623878656,7247757312,7.704708,3355443200,0,524288,131072,4.000000,12,64,4096,4096,16384,16384,64.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,8,512,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.879657,0.879492,0.879993,0.019527,1.069385,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3355443200,6710886400,7.628981,3355443200,0,524288,131072,4.000000,9,64,4096,4096,16384,16384,64.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,8,512,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.909611,0.909475,0.909615,0.000147,1.034170,0.967069,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3422552064,6845104128,7.525309,3355443200,67108864,524288,131072,4.000000,10,64,4096,4096,16384,16384,64.000000,6291456,131072,0.020833
olmoe,duquant_once,64,16,1024,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.988656,0.988639,0.988676,0.000131,1.000000,0.922986,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,1024,6442450944,536870912,268435456,134217728,7247757312,14495514624,14.661839,6710886400,0,524288,131072,4.000000,12,64,4096,4096,16384,16384,64.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,16,1024,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.912516,0.912451,0.912689,0.000629,1.083440,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,1024,6442450944,536870912,268435456,134217728,6710886400,13421772800,14.708534,6710886400,0,524288,131072,4.000000,9,64,4096,4096,16384,16384,64.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,16,1024,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.959959,0.959402,0.961499,0.001621,1.029894,0.950578,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,1024,6442450944,536870912,268435456,134217728,6845104128,13690208256,14.261243,6710886400,134217728,524288,131072,4.000000,10,64,4096,4096,16384,16384,64.000000,6291456,131072,0.020833
olmoe,duquant_once,64,32,2048,2048,1024,64,8,64,64,1,64,64,128,2,1,1,1.132491,1.132088,1.133125,0.005900,1.000000,0.869723,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,2048,12884901888,1073741824,536870912,268435456,14495514624,28991029248,25.599346,13421772800,0,524288,131072,4.000000,12,64,4096,4096,16384,16384,64.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,32,2048,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.984954,0.984819,0.985585,0.000657,1.149791,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,2048,12884901888,1073741824,536870912,268435456,13421772800,26843545600,27.253603,13421772800,0,524288,131072,4.000000,9,64,4096,4096,16384,16384,64.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,32,2048,2048,1024,64,8,64,64,1,64,64,128,2,1,1,1.069870,1.069866,1.070069,0.000929,1.058531,0.920630,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,2048,12884901888,1073741824,536870912,268435456,13690208256,27380416512,25.592284,13421772800,268435456,524288,131072,4.000000,10,64,4096,4096,16384,16384,64.000000,6291456,131072,0.020833
